niprod,cod_prod,des_prod,niprov,cod_prov,rsoc,cod_prodpr,cod_barrpr,fecvig,cost_usual,cost_ext,plazo_pago,pc_pv,prec_uc,prec_uc_ext,preferido
113059,41637,ACTRON 600 RAPIDA ACCION cáps.gelatina blanda x20,4,LAB0004,BAYER S.A.,,,20/05/2024,0,0,0,0,"7606,86299","7606,86299",0
113060,55029,ACTRON FLEX cáps.bl.x 10,4,LAB0004,BAYER S.A.,,,15/02/2024,0,0,0,0,"3393,603667","3393,603667",0
113063,33449,ACTRON PEDIATRICO susp.oral x 100 ml,4,LAB0004,BAYER S.A.,,,28/12/2021,0,0,0,0,"168,2318571","168,2318571",0
113068,53874,ACTRON PLUS cáps.x 8,4,LAB0004,BAYER S.A.,,,28/12/2021,0,0,0,0,"113,5802","113,5802",0
113091,51966,ASPIRINETAS comp.x 28,4,LAB0004,BAYER S.A.,,,17/12/2021,0,0,0,0,"46,6146","46,6146",0
113092,43571,ASPIRINETAS comp.x 98,4,LAB0004,BAYER S.A.,,,28/12/2021,0,0,0,0,"162,8738","162,8738",0
113096,51967,BAYASPIRINA comp.x 30,4,LAB0004,BAYER S.A.,,,10/05/2022,0,0,0,0,"196,4289732","196,4289732",0
113104,51968,BAYASPIRINA FORTE comp.x 20,4,LAB0004,BAYER S.A.,,,28/12/2021,0,0,0,0,"124,832","124,832",0
113111,28894,BECOZYM grag.x 30,4,LAB0004,BAYER S.A.,,,15/02/2024,0,0,0,0,"3069,1942","3069,1942",0
113112,26109,BECOZYM NF a.x 6,4,LAB0004,BAYER S.A.,,,20/08/2024,0,0,0,0,"5267,368","5267,368",0
113125,51748,BEROCCA PERFORMANCE comp.eferv.x 30,4,LAB0004,BAYER S.A.,,,03/10/2022,0,0,0,0,"1331,194688","1331,194688",0
113130,26702,BEROCCA PLUS comp.eferv.x 30,4,LAB0004,BAYER S.A.,,,29/06/2023,0,0,0,0,"3480,66","3480,66",0
113211,44306,PARACETAMOL BAYER 500 mg comp.x 30,4,LAB0004,BAYER S.A.,,,15/02/2024,0,0,0,0,"2196,217","2196,217",0
113220,56194,REDOXON eferv.1 g comp.x 30,4,LAB0004,BAYER S.A.,,,31/01/2022,0,0,0,0,"622,3493333","622,3493333",0
113223,7922,REDOXON eferv.2 g comp.x30 Limón,4,LAB0004,BAYER S.A.,,,10/05/2022,0,0,0,0,"1194,122188","1194,122188",0
113254,56195,SUPRADYN comp.laqueados x 30,4,LAB0004,BAYER S.A.,,,31/01/2022,0,0,0,0,"524,6193333","524,6193333",0
113262,25912,SUPRADYN FORTE eferv.comp.x30 nar.s/az.,4,LAB0004,BAYER S.A.,,,03/02/2023,0,0,0,0,"2529,7","2529,7",0
113263,25910,SUPRADYN FORTE grag.x 30,4,LAB0004,BAYER S.A.,,,28/12/2021,0,0,0,0,"703,458","703,458",0
113270,19439,SUPRADYN PRONATAL comp.laq.x 30,4,LAB0004,BAYER S.A.,,,31/01/2022,0,0,0,0,"803,6436667","803,6436667",0
113279,15702,TABCIN COMPUESTO cáps.x 12,4,LAB0004,BAYER S.A.,,,10/05/2022,0,0,0,0,"254,7776","254,7776",0
113280,15703,TABCIN COMPUESTO cáps.x 20,4,LAB0004,BAYER S.A.,,,25/07/2023,0,0,0,0,"995,5435","995,5435",0
113283,47849,TABCIN PLUS RAPIDA ACCION cáps.blandas x 20,4,LAB0004,BAYER S.A.,,,10/05/2022,0,0,0,0,"348,124","348,124",0
123511,59164,NUBEQA 300 mg comp.rec.x 112,4,LAB0004,BAYER S.A.,,,20/12/2024,0,0,0,0,"10026907,5","10026907,5",0
123622,58838,ACTRON GEL pomo x 50 g,4,LAB0004,BAYER S.A.,,,15/02/2024,0,0,0,0,"5275,375","5275,375",0
124691,DEC-DES-01412,"CONECTOR EN T CON VALVULA SET,PKG,T/CV.SSIT 96VLD,RAD,MC.WLD2 - REF.SSIT96VLD - Marca MEDRAD",4,LAB0004,BAYER S.A.,,,27/02/2024,0,0,0,0,"3159,0308","3159,0308",0
124692,DEC-DES-01411,SYRINGE SALIENT SPK LA3 - PRODUCTOS DESCARTABLES PARA USAR EN BOMBA SALIENT - BAYER,4,LAB0004,BAYER S.A.,,,07/05/2024,0,0,0,0,"7237,062","7237,062",0
125650,60089,PARACETAMOL BAYER 500mg blísterx40x10comp.,4,LAB0004,BAYER S.A.,,,15/02/2024,0,0,0,0,"29300,08342","29300,08342",0
126202,DEC-DES-01409,"SET PKGD TWIST-GO CO-EX 60"" -UV,MC,WLD-TUBO ESTERIL DE ALTA PRESION 150cm_REF:TAGC150HPCT",4,LAB0004,BAYER S.A.,,,30/12/2022,0,0,0,0,"1474,495","1474,495",0
126203,DEC-DES-01410,SYRINGE KIT PKG 150QFT TAG MC WLD2. JERINGA PARA BOMBA - Referencia - TAG150YR - Marca Bayer,4,LAB0004,BAYER S.A.,,,25/01/2024,0,0,0,0,"8615,55","8615,55",0
127909,60540,MESIGYNA jga.prell. x 1 ml,4,LAB0004,BAYER S.A.,,,16/03/2023,0,0,0,0,"878,0728","878,0728",0
131036,50311,ULTRAVIST 300 mg f.a.x 100 ml,4,LAB0004,BAYER S.A.,,,02/01/2025,0,0,0,0,"40413,95522","40413,95519",0
133331,MEG-IAG-02676,BECOZYM NF a.x 6 (PH) - BAYER,4,LAB0004,BAYER S.A.,,,02/09/2024,0,0,0,0,"6128,00144","6128,00144",0
21752,8034,PROTAMINA 1000 a.x 1,5,LAB0005,CASA OTTO HESS S.A.,,,25/11/2022,0,0,0,0,3057,3057,0
93565,48954,DEXMETIN f.a.x 5 x 2 ml,5,LAB0005,CASA OTTO HESS S.A.,,,09/09/2023,0,0,0,0,300,300,0
93573,41733,DIXAFER 100 mg a.x 5 x 5 ml,5,LAB0005,CASA OTTO HESS S.A.,,,25/11/2022,0,0,0,0,"3886,91","3886,91",0
93580,13409,FLUCONAZOL 200 SOLUFLEX 200 mg IV iny.sol.x100ml,5,LAB0005,CASA OTTO HESS S.A.,,,24/05/2022,0,0,0,0,"665,34","665,34",0
93605,18338,PROTAMINA 1000 UH/ml a.x 1 x 5 ml,5,LAB0005,CASA OTTO HESS S.A.,,,27/09/2023,0,0,0,0,"6308,64","6308,64",0
93609,32229,RITRAZ G49 a.x 50 x 10 ml,5,LAB0005,CASA OTTO HESS S.A.,,,29/09/2022,0,0,0,0,"154113,4","154113,4",0
93677,7455,SOLUC.PARENT.SOLUFLEX 1056 agua p/irri.x2000ml,5,LAB0005,CASA OTTO HESS S.A.,,,03/10/2023,0,0,0,0,"4033,03","4033,03",0
93707,14467,SOLUC.PARENT.SOLUFLEX 620HD isot.cl.sod.x100ml,5,LAB0005,CASA OTTO HESS S.A.,,,09/03/2022,0,0,0,0,"156,88","156,88",0
93712,14468,SOLUC.PARENT.SOLUFLEX 620QD isot.cl.sod.x250ml,5,LAB0005,CASA OTTO HESS S.A.,,,12/09/2024,0,0,0,0,"1904,77","1904,77",0
93741,13408,TEKFEMA env.x 135 ml,5,LAB0005,CASA OTTO HESS S.A.,,,31/03/2022,0,0,0,0,"404,96","404,96",0
93743,46315,TRANEXAL 1000 1000 mg IV a. x 10 ml,5,LAB0005,CASA OTTO HESS S.A.,,,19/11/2024,0,0,0,0,2000,2000,0
121351,58328,CIPROFLOXACINA 200 SOLUFLEX (EHx48)IV iny.sol.x100ml,5,LAB0005,CASA OTTO HESS S.A.,,,25/03/2022,0,0,0,0,350,350,0
121359,58332,METRONIDAZOL 500 SOLUFLEX (EHx48) sol.iny.x 100 ml,5,LAB0005,CASA OTTO HESS S.A.,,,09/03/2022,0,0,0,0,350,350,0
121365,58178,RIVIAL MV 12 f.a.x 50 (EH),5,LAB0005,CASA OTTO HESS S.A.,,,11/03/2024,0,0,0,0,"605298,31","605298,31",0
121927,DEC-DES-01359,SONDA K 35 RIVERO,5,LAB0005,CASA OTTO HESS S.A.,,,18/12/2024,0,0,0,0,1880,1880,0
122029,DEC-DES00,TUTODROP V-140/2,5,LAB0005,CASA OTTO HESS S.A.,,,03/10/2023,0,0,0,0,"3544,44","3544,44",0
122698,SUS-SUS-02737,SOLUCION CLORURO DE POTASIO MOLAR - RIVERO [634-H],5,LAB0005,CASA OTTO HESS S.A.,,,22/10/2022,0,0,0,0,"746,65","746,65",0
122705,SUS-SUS-02761,SOLUCION AGUA P/ IRRIGACION QUIRURGICA 2.000ML SOLUFLEX [1056],5,LAB0005,CASA OTTO HESS S.A.,,,20/09/2022,0,0,0,0,"1566,66","1566,66",0
122707,SUS-SUS-02767,SOLUCION DEXTROSA AL 25% - [615-A],5,LAB0005,CASA OTTO HESS S.A.,,,03/12/2024,0,0,0,0,"4192,68","4192,68",0
122708,SUS-SUS-01689,SOLUCION ELECTROLITICA BALANCEADA 500ML [626-A] RIVERO,5,LAB0005,CASA OTTO HESS S.A.,,,14/12/2023,0,0,0,0,"1646,87","1646,87",0
122709,SUS-SUS-02746,SOLUCION AGUA PARA INYECTABLES 500ML - MARCA RIVERO - Código [556-A],5,LAB0005,CASA OTTO HESS S.A.,,,03/08/2022,0,0,0,0,"186,53","186,53",0
122717,SUS-SUS-02099,SOLUCION POLIELECTROLITICA ISOTONICA RIVERO - CATALOGO 627-A - SOLUCIN DE ELECTROLITOS - ENVASE SOLUFLEX,5,LAB0005,CASA OTTO HESS S.A.,,,11/05/2023,0,0,0,0,"1483,12","1483,12",0
122728,SUS-SUS-02752,AMINOACIDOS RIVERO 11.5%- SACHET X 500 ML REF [967-A],5,LAB0005,CASA OTTO HESS S.A.,,,29/08/2022,0,0,0,0,"2673,68","2673,68",0
122729,SUS-SUS-02765,SOLUCION FISIOLOGICA ISOTONICA CLORURO DE SODIO 620 AD - SACHET 500ML - RIVERO,5,LAB0005,CASA OTTO HESS S.A.,,,30/03/2022,0,0,,0,0,0,0
122749,SUS-SUS-01909,SOLUCION FISIOLOGICA ISOTONICA CLORURO DE SODIO 520 AP,5,LAB0005,CASA OTTO HESS S.A.,,,10/01/2022,0,0,0,0,80,80,0
122891,MEG-IAG-00142,GREPIFLOX IV PREMIX 500MG - Sachet x 100ml - Marca Rivero,5,LAB0005,CASA OTTO HESS S.A.,,,28/03/2023,0,0,0,0,"1685,37","1685,37",0
122989,MEG-IAG-00240,DEXMETIN - DEXMEDETOMIDINA 2ml - RIVERO - REFERENCIA [399-5],5,LAB0005,CASA OTTO HESS S.A.,,,27/09/2023,0,0,0,0,250,250,0
122996,MEG-IAG-00247,RIVIAL MV12 - 285-EH,5,LAB0005,CASA OTTO HESS S.A.,,,12/09/2024,0,0,0,0,"745788,04","745788,04",0
122997,MEG-IAG-00248,RITRAZ ADITIVO I.V. - CDIGO G-49-EH,5,LAB0005,CASA OTTO HESS S.A.,,,29/09/2022,0,0,0,0,"167983,61","167983,61",0
123024,MEG-IAG-00276,FLUCONAZOL RIVERO 200MG SOLUFLEX 100ML - 267-EH,5,LAB0005,CASA OTTO HESS S.A.,,,02/02/2022,0,0,0,0,560,560,0
123039,MEG-IAG-00291,DIXAFER - HIERRO SACARATO 100MG FE / 5ML - CAT?LOGO 311,5,LAB0005,CASA OTTO HESS S.A.,,,11/05/2023,0,0,0,0,"3571,23","3571,23",0
123146,MEG-IAG-00398,SELENIO RIVERO,5,LAB0005,CASA OTTO HESS S.A.,,,09/05/2022,0,0,0,0,"0,001","0,001",0
123485,58916,SOLUC.PARENT. MAXFUSOR PLUS 520AP isot.cl.sod.x500ml,5,LAB0005,CASA OTTO HESS S.A.,,,06/09/2022,0,0,0,0,112,112,0
124685,SUS-SUS-02759,"SOLUCION FISIOLOGICA 0,9% 1.000ML - MAXFUSOR RIVERO - REFERENCIA 520-L",5,LAB0005,CASA OTTO HESS S.A.,,,14/06/2022,0,0,0,0,"206,73","206,73",0
124856,59709,METRONIDAZOL 500 SOLUFLEX 283-EH iny.x 48 x 100 ml,5,LAB0005,CASA OTTO HESS S.A.,,,15/04/2023,0,0,0,0,"786,51","786,51",0
125021,SUS-SUS-02760,SOLUC.PARENT. MAXFUSOR PLUS 513A dext.10%aguax500ml,5,LAB0005,CASA OTTO HESS S.A.,,,01/03/2023,0,0,0,0,"3499,95","3499,95",0
125380,59959,TRANEXAL 500 500 mg IV a. x 5 ml,5,LAB0005,CASA OTTO HESS S.A.,,,11/09/2024,0,0,0,0,1000,1000,0
125609,SUSSUS033,SOLUCION DEXTROSA AL 5% 500ML - [511-AP],5,LAB0005,CASA OTTO HESS S.A.,,,17/11/2022,0,0,0,0,"143,73","143,73",0
126331,MEG-IAG-01395,FOSFATO DE POTASIO RIVERO - REFERENCIA G-65 - 3mmol P/mL,5,LAB0005,CASA OTTO HESS S.A.,,,23/11/2022,0,0,0,0,"2090,24","2090,24",0
126618,MEG-IAG-01439,PROTAMINA SULFATO 10MG/ML X 5 ML - RIVERO,5,LAB0005,CASA OTTO HESS S.A.,,,01/03/2023,0,0,0,0,"3499,95","3499,95",0
128202,PME-STE-01788,SONDA DRENAJE TORACICO CON VALVULA ART - K-230 - RIVERO,5,LAB0005,CASA OTTO HESS S.A.,,,28/06/2023,0,0,0,0,"12043,77","12043,77",0
128363,SUS-SUS-01705,SOLUCION DEXTROSA 50% SOLUFLEX SACHET X 500ML [616-A] MARCA RIVERO,5,LAB0005,CASA OTTO HESS S.A.,,,28/06/2023,0,0,0,0,"1475,85","1475,85",0
25399,45501,ENOXANORTH 80 mg jga.prell.x 10,6,LAB0006,DENVER FARMA S.A.,,,31/07/2024,0,0,0,0,"90082,64333","90082,64333",0
98990,51436,ALIVIAMAX 0.5% sol.oft.x 10 ml,6,LAB0006,DENVER FARMA S.A.,,,18/04/2024,0,0,0,0,"3378,731367","3378,731367",0
98992,39900,ALIVIAPRES sol.oft.x 5 ml,6,LAB0006,DENVER FARMA S.A.,,,17/05/2024,0,0,0,0,"14119,35677","14119,35677",0
98993,44710,ALIVIATOS sol.x 120 ml,6,LAB0006,DENVER FARMA S.A.,,,07/11/2022,0,0,0,0,"426,646","426,646",0
98995,PSI440220,ALPRAZOLAM DENVER FARMA 0.5 mg comp.x 60,6,LAB0006,DENVER FARMA S.A.,,,03/01/2023,0,0,0,0,"645,729","645,729",0
99016,40086,BUDESONIDA DF BRONQUIAL aerosol x 200 dosis,6,LAB0006,DENVER FARMA S.A.,,,18/04/2024,0,0,0,0,"7969,2171","7969,2171",0
99019,40610,BUDESONIDA DF NEBU env.x 20 ml,6,LAB0006,DENVER FARMA S.A.,,,11/11/2024,0,0,0,0,"9187,235025","9187,235025",0
99021,43831,CARBAMAZEPINA DENVER FARMA 200 mg comp.x 60,6,LAB0006,DENVER FARMA S.A.,,,19/06/2024,0,0,0,0,"12020,6","12020,6",0
99022,43081,CARDIONORM 12.5 mg comp.x 28,6,LAB0006,DENVER FARMA S.A.,,,07/11/2022,0,0,0,0,"685,054","685,054",0
99023,43082,CARDIONORM 25 mg comp.x 28,6,LAB0006,DENVER FARMA S.A.,,,07/11/2022,0,0,0,0,"818,42","818,42",0
99024,43080,CARDIONORM 6.25 mg comp.x 28,6,LAB0006,DENVER FARMA S.A.,,,07/11/2022,0,0,0,0,"583,522","583,522",0
99040,51749,DENCILOX 100 mg comp.x 30,6,LAB0006,DENVER FARMA S.A.,51749,,11/11/2024,"17654,62","50,43",0,55,"16814,0025","16814,0025",0
99045,27522,DENVERCREM DENVER FARMA cr.x 20 g,6,LAB0006,DENVER FARMA S.A.,,,11/11/2024,0,0,0,0,"3612,1162","3612,1162",0
99050,545-08 -,DENVERMUC 600 600 mg sob.x 10,6,LAB0006,DENVER FARMA S.A.,,,12/12/2024,0,0,0,0,"4603,6749","4603,6749",0
99052,50819,DENVERPROST 0.4 mg cáps.lib.cont.x30,6,LAB0006,DENVER FARMA S.A.,,,12/01/2024,0,0,0,0,"12109,6678","12109,6678",0
99054,56037,DEXAMETASONA DENVER FARMA 4 mg/ml f.a.x 100 x 2ml,6,LAB0006,DENVER FARMA S.A.,,,09/12/2023,0,0,0,0,"149,9999496","149,9999496",0
99059,19505,DICLOFENAC DENVER FARMA 75 mg/3 ml a.x 100,6,LAB0006,DENVER FARMA S.A.,,,21/08/2024,0,0,0,0,"190,0000079","190,0000079",0
99061,18836,DICLOFENAC DENVER FARMA gel x 50 g,6,LAB0006,DENVER FARMA S.A.,,,31/10/2022,0,0,0,0,"242,2178","242,2178",0
99064,20852,DIFENHIDRAMINA DENVER FARMA 10 mg a.x 100 x 1 ml,6,LAB0006,DENVER FARMA S.A.,,,12/12/2024,0,0,0,0,"249,999916","249,999916",0
99068,20854,DIFENHIDRAMINA DENVER FARMA jbe.x 120 ml,6,LAB0006,DENVER FARMA S.A.,,,31/10/2022,0,0,0,0,"327,6559167","327,6559167",0
99075,29881,ESPIRONOLACTONA DENVER FARMA 100 mg comp.x 30,6,LAB0006,DENVER FARMA S.A.,,,09/12/2023,0,0,0,0,"3799,49678","3799,49678",0
99076,36476,ESPIRONOLACTONA DENVER FARMA 25 mg comp.x 30,6,LAB0006,DENVER FARMA S.A.,,,30/12/2024,0,0,0,0,"5697,720667","5697,720667",0
99079,56038,FENITOINA DENVER FARMA 100 mg a.x 100 x 2 ml,6,LAB0006,DENVER FARMA S.A.,,,21/08/2024,0,0,0,0,"190,000009","190,000009",0
99096,20857,FUROSEMIDA DENVER FARMA 20 mg a.x 100 x 2 ml,6,LAB0006,DENVER FARMA S.A.,,,30/12/2024,0,0,0,0,"249,9981","249,9981",0
99103,53932,GAVANEURAL 75 mg cáps.x 30,6,LAB0006,DENVER FARMA S.A.,,,14/06/2023,0,0,0,0,"2376,355","2376,355",0
99119,PSI456047,HALOPERIDOL DENVER FARMA 5 mg a.x 100 x 1 ml,6,LAB0006,DENVER FARMA S.A.,,,06/01/2025,0,0,0,0,"272,7272","272,7272",0
99124,56465,HEPARINOX 40 mg jga.prell.x 10,6,LAB0006,DENVER FARMA S.A.,,,15/08/2024,0,0,0,0,"68999,996","68999,996",0
99125,56466,HEPARINOX 60 mg jga.prell.x 10,6,LAB0006,DENVER FARMA S.A.,,,31/01/2024,0,0,0,0,"79000,00462","79000,00462",0
99126,56467,HEPARINOX 80 mg jga.prell.x 10,6,LAB0006,DENVER FARMA S.A.,,,24/09/2024,0,0,0,0,"108999,994","108999,994",0
99127,40956,INSULINA DENSULIN N 100 UI cart.x 5 x 3 ml,6,LAB0006,DENVER FARMA S.A.,,,05/11/2024,0,0,0,0,"44213,9929","44213,9929",0
99145,13204,LIDOCAINA DENVER FARMA 2% jalea x 25 ml,6,LAB0006,DENVER FARMA S.A.,,,22/09/2023,0,0,0,0,"1378,78288","1378,78288",0
99146,22340,LIDOCAINA DENVER FARMA 2% s/epi.a.x 1 x 5 ml,6,LAB0006,DENVER FARMA S.A.,0,0,27/12/2021,28,"6,19",60,0,28,0,0
99147,19510,LIDOCAINA DENVER FARMA 2% s/epi.a.x 100 x 5 ml,6,LAB0006,DENVER FARMA S.A.,,,23/09/2024,28,28,0,0,"200,0000521","200,0000521",0
99158,22068,METRONIDAZOL DENVER FARMA 500 mg comp.x 20,6,LAB0006,DENVER FARMA S.A.,,,08/07/2023,0,0,0,0,25,25,0
99160,PSI456049,MIDAZOLAM DENVER FARMA 15 mg/3 ml a.x 100 x 3ml,6,LAB0006,DENVER FARMA S.A.,,,09/12/2023,0,0,0,0,"34999,2498","34999,2498",0
99162,PSE156046,MORFINA DENVER FARMA 10 mg a.x 100 x 1 ml,6,LAB0006,DENVER FARMA S.A.,,,18/12/2023,0,0,0,0,"369,9999708","369,9999708",0
99163,57225,MOXIDROP sol.oft.x 5 ml,6,LAB0006,DENVER FARMA S.A.,,,31/10/2024,0,0,0,0,"9700,1828","9700,1828",0
99167,56039,NALOXONA DENVER FARMA 0.4 mg/ml a.x 25 x 1 ml,6,LAB0006,DENVER FARMA S.A.,,,28/07/2023,0,0,0,0,6250,6250,0
99179,55556,NONLIPID 20 MG 20 mg comp.x 30,6,LAB0006,DENVER FARMA S.A.,,,24/12/2022,0,0,0,0,"1791,33","1791,33",0
99180,42315,OFTALDROP susp.oft.x 10 ml,6,LAB0006,DENVER FARMA S.A.,,,01/02/2024,0,0,0,0,"5633,651083","5633,651083",0
99192,40720,PANCLO B12 comp.rec.x 20,6,LAB0006,DENVER FARMA S.A.,,,12/12/2024,0,0,0,0,"7411,5041","7411,5041",0
99194,41575,PANCLO B12 iny.a.x 6 x 3 ml,6,LAB0006,DENVER FARMA S.A.,,,30/05/2024,0,0,0,0,"7985,201583","7985,201583",0
99196,35355,PANCLOFLEX comp.rec.x 20,6,LAB0006,DENVER FARMA S.A.,,,13/03/2024,0,0,0,0,"2673,3861","2673,3861",0
99199,45961,PANTOPRAZOL DENVER FARMA 20 mg comp.x 30,6,LAB0006,DENVER FARMA S.A.,,,11/11/2024,0,0,0,0,"2416,1038","2416,1038",0
99200,45962,PANTOPRAZOL DENVER FARMA 40 mg comp.x 30,6,LAB0006,DENVER FARMA S.A.,,,31/10/2024,0,0,0,0,"6842,98","6842,98",0
99202,36133,PIAM sol.oft.x 10 ml,6,LAB0006,DENVER FARMA S.A.,,,28/07/2023,0,0,0,0,"598,829","598,829",0
99207,MEG-IAG-02027,RANITIDINA DENVER FARMA 50 mg/5 ml a.x 100,6,LAB0006,DENVER FARMA S.A.,,,13/03/2024,0,0,0,0,"249,9999146","249,9999146",0
99211,45295,SALBUDEN inhalador hfa x 250 ds.,6,LAB0006,DENVER FARMA S.A.,,,03/07/2024,0,0,0,0,"2999,9893","2999,9893",0
99213,50519,SALBUDEN HFA CON AEROCAMARA DF 280 inh.HFA+aeroc.x 250ds.,6,LAB0006,DENVER FARMA S.A.,,,15/07/2024,0,0,0,0,"4999,9862","4999,9862",0
99224,22935,SUCRALFATO DENVER FARMA 20% susp.x 200 ml,6,LAB0006,DENVER FARMA S.A.,,,30/05/2024,0,0,0,0,"8714,952358","8714,952358",0
99225,27819,SULFADIAZINA DE PLATA DENVER FARMA cr.pomo x 200 g,6,LAB0006,DENVER FARMA S.A.,,,05/11/2024,0,0,0,0,"9110,077933","9110,077933",0
99228,27820,SULFADIAZINA DE PLATA DENVER FARMA cr.pote x 400 g,6,LAB0006,DENVER FARMA S.A.,,,08/07/2024,0,0,0,0,"8264,46","8264,46",0
99232,36358,TACICUL 50 mg comp.rec.x 30,6,LAB0006,DENVER FARMA S.A.,,,07/11/2022,0,0,0,0,"1157,2683","1157,2683",0
99233,52044,TACICUL D 50/12.5 mg comp.rec.x 30,6,LAB0006,DENVER FARMA S.A.,,,07/11/2022,0,0,0,0,"1471,759","1471,759",0
99237,30801,TOBRABIOTIC sol.oft.x 5 ml,6,LAB0006,DENVER FARMA S.A.,,,22/10/2024,0,0,0,0,"1428,9256","1428,9256",0
99238,30802,TOBRABIOTIC D susp.oft.x 5 ml,6,LAB0006,DENVER FARMA S.A.,,,14/12/2023,0,0,0,0,"1388,1","1388,1",0
99244,56050,TRAMADOL DENVER FARMA 100 mg a.x 100 x 2 ml,6,LAB0006,DENVER FARMA S.A.,,,06/01/2025,0,0,0,0,"413,22314","413,22314",0
99245,31702,TROPIOFTAL F sol.oft.x 5 ml,6,LAB0006,DENVER FARMA S.A.,,,09/08/2023,0,0,0,0,"1507,37","1507,37",0
103561,18168,LIDOCAINA JALEA 2% jalea c/aplic.x 25 ml,6,LAB0006,DENVER FARMA S.A.,,,24/04/2023,0,0,0,0,"517,46","517,46",0
122818,MEG-IAG-00069,DICLOFENAC DENVER FARMA GEL,6,LAB0006,DENVER FARMA S.A.,,,01/11/2022,0,0,0,0,"251,46005","251,46005",0
122828,MEG-IAG-00079,DIFENHIDRAMINA DENVER FARMA JARABE,6,LAB0006,DENVER FARMA S.A.,,,01/11/2022,0,0,0,0,"340,1583","340,1583",0
122829,MEG-IAG-00080,FUROSEMIDA DENVER FARMA 20MG,6,LAB0006,DENVER FARMA S.A.,,,14/12/2023,0,0,0,0,"179,9999625","179,9999625",0
122838,MEG-IAG-00089,FENITOINA DENVER FARMA 100mg Amp,6,LAB0006,DENVER FARMA S.A.,,,14/01/2023,0,0,0,0,"27,99988521","27,99988521",0
122841,MEG-IAG-00092,DIFENHIDRAMINA DENVER FARMA 10MG AMP,6,LAB0006,DENVER FARMA S.A.,,,15/04/2024,0,0,0,0,"300,0000198","300,0000198",0
122842,MEG-IAG-00093,SUCRALFATO DENVER FARMA 20% SUSPENSION,6,LAB0006,DENVER FARMA S.A.,,,08/01/2025,0,0,0,0,"10282,644","10282,644",0
122861,MEG-IAG-00112,SULFADIAZINA DE PLATA DENVER FARMA 400GRS,6,LAB0006,DENVER FARMA S.A.,,,31/01/2022,0,0,0,0,"1667,09","1667,09",0
122868,MEG-IAG-00119,Diclofenac 75mg x 3ml - DENVER FARMA,6,LAB0006,DENVER FARMA S.A.,,,03/05/2023,0,0,0,0,"45,00002083","45,00002083",0
122915,MEG-IAG-00166,PANCLO B12,6,LAB0006,DENVER FARMA S.A.,,,15/07/2022,0,0,0,0,"767,8054","767,8054",0
122922,MEG-IAG-00173,DIFENHIDRAMINA  50MG COMP. - DENVER,6,LAB0006,DENVER FARMA S.A.,,,02/01/2024,0,0,0,0,"84,999996","84,999996",0
122923,MEG-IAG-00174,DEXAMETASONA  8MG - 4MG/ML AMP - DENVER FARMA,6,LAB0006,DENVER FARMA S.A.,,,02/09/2024,0,0,0,0,"190,0000083","190,0000083",0
122924,MEG-IAG-00175,ESPIRONOLACTONA DENVER FARMA 100MG,6,LAB0006,DENVER FARMA S.A.,,,19/07/2024,0,0,0,0,"149,9999975","149,9999975",0
122925,MEG-IAG-00176,FUROSEMIDA DENVER FARMA 40MG,6,LAB0006,DENVER FARMA S.A.,,,09/12/2023,0,0,0,0,85,85,0
122926,MEG-IAG-00177,FENITOINA DENVER FARMA 100MG,6,LAB0006,DENVER FARMA S.A.,,,19/07/2024,0,0,0,0,"90,00000556","90,00000556",0
122927,MEG-IAG-00178,LIDOCAINA DENVER FARMA 2% JALEA - MARCA DENVER FARMA,6,LAB0006,DENVER FARMA S.A.,,,03/05/2023,0,0,0,0,"704,22002","704,22002",0
122928,MEG-IAG-00179,METRONIDAZOL DENVER FARMA 500MG,6,LAB0006,DENVER FARMA S.A.,,,09/12/2023,0,0,0,0,100,100,0
122934,MEG-IAG-00185,CARBAMAZEPINA DENVER FARMA 200MG,6,LAB0006,DENVER FARMA S.A.,,,08/01/2025,0,0,0,0,"74,38017","74,38017",0
122958,MEG-IAG-00209,NALOXONA DENVER FARMA 04 MG/ML 1ML,6,LAB0006,DENVER FARMA S.A.,,,27/05/2023,0,0,0,0,250,250,0
122981,MEG-IAG-03341,DENSULIN N - INSULINA HUMANA 100 UI/ML,6,LAB0006,DENVER FARMA S.A.,,,18/12/2024,0,0,0,0,"23999,9991","23999,9991",0
123091,MEG-IAG-00343,DENSULIN R - INSULINA HUMANA CORRIENTE100UI/ML - SOLUCION INYECTABLE SC / IM / IV,6,LAB0006,DENVER FARMA S.A.,,,18/12/2024,0,0,0,0,"28000,005","28000,005",0
123099,MEG-IAG-00351,HEPARINOX 60MG/06ML - ENOXAPARINA SODICA DENVER FARMA,6,LAB0006,DENVER FARMA S.A.,,,06/11/2024,0,0,0,0,"74999,9987","74999,9987",0
123527,59054,INSULINA DENSULENT lap. prell. x 5 x 3 ml,6,LAB0006,DENVER FARMA S.A.,,,07/01/2025,0,0,0,0,"62397,31629","62397,31629",0
125659,MEG-IAG-01958,ENOXAPARINA 80 MG  X 0.80 ML JER PRELL - DENVER FARMA,6,LAB0006,DENVER FARMA S.A.,,,25/08/2022,0,0,0,0,990,990,0
126578,DEC-DES-01424,APLICADOR PARA CARTUCHO DENSULIN NPH,6,LAB0006,DENVER FARMA S.A.,,,22/10/2024,0,0,0,0,"0,001","0,001",0
